OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU5897,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5898,Rhizaria,Cercozoa,Imbricatea,Thaumatomonadida,Thaumatomonadidae,Thaumatomonas,NA
OTU59,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU590,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Spiromastigaceae,Spiromastix,NA
OTU5900,Metazoa,Nematoda,Chromadorea,Rhabditida,Criconematidae,Ogma,NA
OTU5901,Amoebozoa,NA,NA,NA,NA,NA,NA
OTU5902,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Leucoagaricus,NA
OTU5903,NA,NA,NA,NA,NA,NA,NA
OTU5904,NA,NA,NA,NA,NA,NA,NA
OTU5905,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5906,NA,NA,NA,NA,NA,NA,NA
OTU5907,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU5908,Rhizaria,Haplosporidia,NA,NA,Plasmodiophoridae,NA,NA
OTU5909,Rhizaria,Haplosporidia,NA,NA,Plasmodiophoridae,NA,NA
OTU591,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU5910,NA,NA,NA,NA,NA,NA,NA
OTU5911,NA,NA,NA,NA,NA,NA,NA
OTU5912,Viridiplantae,Chlorophyta,Ulvophyceae,Chlorocystidales,Chlorocystidaceae,Desmochloris,NA
OTU5913,Stramenopila,Ochrophyta,Bacillariophyceae,NA,NA,NA,NA
OTU5914,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5915,Alveolata,NA,NA,NA,NA,NA,NA
OTU5916,Amoebozoa,Lobosa,Tubulinea,Leptomyxida,NA,NA,NA
OTU5917,Alveolata,Ciliophora,Litostomatea,NA,NA,NA,NA
OTU5918,Viridiplantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,NA,NA
OTU5919,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU592,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU5920,Fungi,NA,NA,NA,NA,NA,NA
OTU5922,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5923,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5925,Stramenopila,Ochrophyta,Synurophyceae,NA,NA,NA,NA
OTU5926,Amoebozoa,NA,NA,NA,NA,NA,NA
OTU5927,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU5928,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU5929,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU593,Rhizaria,Haplosporidia,NA,NA,Plasmodiophoridae,NA,NA
OTU5930,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,NA,NA
OTU5931,NA,NA,NA,NA,NA,NA,NA
OTU5933,Alveolata,Ciliophora,Oligohymenophorea,Philasterida,NA,NA,NA
OTU5934,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5935,Rhizaria,Cercozoa,Sarcomonadea,NA,NA,NA,NA
OTU5936,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU5937,Alveolata,NA,NA,NA,NA,NA,NA
OTU5939,Stramenopila,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,NA
OTU594,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5940,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU5941,Viridiplantae,Chlorophyta,Incertae_sedis,NA,NA,NA,NA
OTU5942,Viridiplantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,NA,NA
OTU5944,Amoebozoa,NA,NA,NA,NA,NA,NA
OTU5945,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU5946,Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
OTU5947,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5948,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,NA,NA
OTU5949,Amoebozoa,Lobosa,Tubulinea,Echinamoebida,Vermamoebidae,Vermamoeba,NA
OTU595,Fungi,Monoblepharomycota,Sanchytriomycetes,NA,NA,NA,NA
OTU5950,Choanoflagellozoa,Choanoflagellida,Choanoflagellatea,Craspedida,Codosigidae,NA,NA
OTU5951,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU5952,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5953,Stramenopila,Ochrophyta,Bacillariophyceae,NA,NA,NA,NA
OTU5954,Fungi,Chytridiomycota,Rhizophydiomycetes,NA,NA,NA,NA
OTU5955,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,NA,NA,NA
OTU5956,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU5958,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU596,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU5960,Metazoa,Rotifera,Monogononta,Ploima,NA,NA,NA
OTU5961,Choanoflagellozoa,Choanoflagellida,Choanoflagellatea,Craspedida,Codosigidae,NA,NA
OTU5963,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5964,NA,NA,NA,NA,NA,NA,NA
OTU5965,Metazoa,Rotifera,Monogononta,Ploima,NA,NA,NA
OTU5967,Metazoa,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Eisenia,NA
OTU5968,Metazoa,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Eisenia,NA
OTU5969,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU597,Fungi,Ascomycota,Sordariomycetes,Amphisphaeriales,Apiosporaceae,Nigrospora,NA
OTU5970,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU5971,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,NA,NA,NA
OTU5972,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,NA
OTU5973,Alveolata,Ciliophora,Litostomatea,NA,NA,NA,NA
OTU5974,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU5975,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,NA,NA,NA
OTU5976,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU5977,Metazoa,NA,NA,NA,NA,NA,NA
OTU5978,Fungi,NA,NA,NA,NA,NA,NA
OTU5979,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Oedocephalum,NA
OTU598,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5980,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU5981,NA,NA,NA,NA,NA,NA,NA
OTU5982,Fungi,NA,NA,NA,NA,NA,NA
OTU5983,Alveolata,Ciliophora,Litostomatea,NA,NA,NA,NA
OTU5984,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU5985,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU5986,Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
OTU5987,Viridiplantae,Bryophyta,Bryopsida,NA,NA,NA,NA
OTU5988,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU5989,Rhizaria,Cercozoa,Sarcomonadea,NA,NA,NA,NA
OTU5990,Alveolata,Ciliophora,Litostomatea,Haptorida,NA,NA,NA
OTU5994,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Phlyctochytriaceae,Phlyctochytrium,NA
OTU5996,Stramenopila,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,NA
OTU5997,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU5998,Metazoa,Rotifera,Monogononta,Ploima,NA,NA,NA
OTU5999,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU60,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU600,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU6000,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU6001,Metazoa,Rotifera,Monogononta,Ploima,NA,NA,NA
OTU6002,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU6003,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU6004,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU6006,NA,NA,NA,NA,NA,NA,NA
OTU6007,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU6008,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Xepicula,NA
OTU6009,Euglenozoa,NA,NA,NA,NA,NA,NA
OTU601,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU6011,Euglenozoa,NA,NA,NA,NA,NA,NA
OTU6013,Viridiplantae,Streptophyta,Angiospermae,Solanales,Solanaceae,Solanum,NA
OTU6014,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU6016,Stramenopila,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,NA
OTU6017,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU6018,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU6019,Fungi,Chytridiomycota,Chytridiomycetes,NA,NA,NA,NA
OTU602,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU6020,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU6021,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU6022,NA,NA,NA,NA,NA,NA,NA
OTU6023,Euglenozoa,NA,NA,NA,NA,NA,NA
OTU6024,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU6025,Stramenopila,Ochrophyta,Eustigmatophyceae,Eustigmatales,Eustigmataceae,Eustigmatos,NA
OTU6026,Alveolata,Ciliophora,Litostomatea,Haptorida,NA,NA,NA
OTU6028,Fungi,NA,NA,NA,NA,NA,NA
OTU6029,Fungi,Chytridiomycota,Rhizophydiomycetes,NA,NA,NA,NA
OTU603,Fungi,Ascomycota,Sordariomycetes,Amphisphaeriales,Apiosporaceae,Nigrospora,NA
OTU6030,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU6031,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU6032,Stramenopila,NA,NA,NA,NA,NA,NA
OTU6033,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU6034,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,NA,NA,NA
OTU6035,Fungi,Mucoromycota,Endogonomycetes,Endogonales,NA,NA,NA
OTU6036,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU6037,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,NA,NA
OTU6038,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU6039,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU604,Fungi,Zoopagomycota,Zoopagomycetes,Zoopagales,NA,NA,NA
OTU6040,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU6041,Amoebozoa,NA,NA,NA,NA,NA,NA
OTU6042,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU6043,Alveolata,Ciliophora,Nassophorea,Nassulida,NA,NA,NA
OTU6044,Amoebozoa,Conosa,Variosea,NA,NA,NA,NA
OTU6045,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU6046,Fungi,Aphelidiomycota,Aphelidiomycetes,NA,NA,NA,NA
OTU6049,NA,NA,NA,NA,NA,NA,NA
OTU6050,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Venturia,NA
OTU6051,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU6052,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Actinochloridaceae,Actinochloris,NA
OTU6053,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU6054,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Venturia,NA
OTU6055,Heterolobosa,Heterolobosia,Heterolobosea,Tetramitia,NA,NA,NA
OTU6056,Metazoa,NA,NA,NA,NA,NA,NA
OTU6057,Rhizaria,Cercozoa,Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,NA
OTU6058,Stramenopila,Labyrinthulidia,Labyrinthulomycetes,NA,NA,NA,NA
OTU6059,Stramenopila,NA,NA,NA,NA,NA,NA
OTU6060,Rhizaria,Endomyxa,Phytomyxea,NA,NA,NA,NA
OTU6062,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU6063,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,NA
OTU6064,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU6065,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,NA
OTU6066,Rhizaria,Cercozoa,Sarcomonadea,Glissomonadida,NA,NA,NA
OTU6067,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU6068,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Actinochloridaceae,Actinochloris,NA
OTU607,Amoebozoa,NA,NA,NA,NA,NA,NA
OTU6070,Viridiplantae,Chlorophyta,Ulvophyceae,Ulotrichales,Helicodictyaceae,Rhexinema,NA
OTU6071,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,NA,NA,NA
OTU6072,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU6074,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU6075,Stramenopila,Hyphochytria,Hyphochytriomycetes,Hyphochytriales,NA,NA,NA
OTU6076,Fungi,Basidiobolomycota,Basidiobolomycetes,NA,NA,NA,NA
OTU6077,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU6078,Viridiplantae,Chlorophyta,Incertae_sedis,Incertae_sedis,NA,NA,NA
OTU6079,Stramenopila,Xanthophyta,Xanthophyceae,NA,NA,NA,NA
OTU608,Fungi,Basidiomycota,Ustilaginomycetes,NA,NA,NA,NA
OTU6080,Alveolata,Ciliophora,Nassophorea,Nassulida,NA,NA,NA
OTU6081,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU6083,Stramenopila,Xanthophyta,Xanthophyceae,Mischococcales,NA,NA,NA
OTU6084,Stramenopila,Oomycota,Peronosporomycetes,Peronosporales,Pythiaceae,Pythium,NA
OTU6085,Fungi,Mucoromycota,Endogonomycetes,Endogonales,NA,NA,NA
OTU6086,Alveolata,Ciliophora,Litostomatea,NA,NA,NA,NA
OTU6088,Rhizaria,Endomyxa,Phytomyxea,NA,NA,NA,NA
OTU6089,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU609,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU6090,Amoebozoa,Lobosa,Tubulinea,Echinamoebida,Vermamoebidae,Vermamoeba,NA
OTU6091,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU6092,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Chlorococcum,NA
OTU6093,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Pulchromyces,NA
OTU6094,Alveolata,Ciliophora,Oligohymenophorea,Astomatida,NA,NA,NA
OTU6095,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU6096,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Cercospora,NA
OTU6097,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU6098,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU6099,Fungi,Basidiomycota,Cystobasidiomycetes,NA,NA,NA,NA
OTU610,Fungi,Ascomycota,Leotiomycetes,Helotiales,Mollisiaceae,Phialocephala,NA
OTU6100,Stramenopila,Bacillariophyta,Bacillariophyceae,Bacillariales,NA,NA,NA
OTU6101,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU6102,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU6103,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Volutella,NA
OTU6104,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU6105,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU6106,Alveolata,Ciliophora,Spirotrichea,Euplotida,NA,NA,NA
OTU6107,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU6108,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Trichophyton,NA
OTU6109,Metazoa,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Eisenia,NA
OTU611,Alveolata,Ciliophora,Nassophorea,Nassulida,NA,NA,NA
OTU6110,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU6111,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Pulchromyces,NA
OTU612,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU613,Fungi,Chytridiomycota,Lobulomycetes,NA,NA,NA,NA
OTU614,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Acremonium,NA
OTU615,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU616,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU617,Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
OTU618,Amoebozoa,NA,NA,NA,NA,NA,NA
OTU619,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU62,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA
OTU620,Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
OTU621,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU622,Alveolata,Ciliophora,Oligohymenophorea,Astomatida,NA,NA,NA
OTU624,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU625,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,NA
OTU627,Euglenozoa,Kinetoplastia,NA,NA,NA,NA,NA
OTU628,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU629,Alveolata,Ciliophora,Litostomatea,NA,NA,NA,NA
OTU63,Viridiplantae,Chlorophyta,Incertae_sedis,Incertae_sedis,Incertae_sedis,Chlamydomonas,NA
OTU630,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU631,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU632,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU633,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU634,Viridiplantae,NA,NA,NA,NA,NA,NA
OTU635,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma,NA
OTU636,Fungi,Chytridiomycota,Lobulomycetes,NA,NA,NA,NA
OTU637,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU638,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU639,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Trichocladium,NA
OTU64,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU640,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU641,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU642,Alveolata,Ciliophora,Spirotrichea,Stichotrichida,NA,NA,NA
OTU643,Metazoa,Annelida,Clitellata,Haplotaxida,NA,NA,NA
OTU644,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU645,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU646,Viridiplantae,Streptophyta,Angiospermae,Laurales,Monimiaceae,Hedycarya,NA
OTU647,Alveolata,Ciliophora,Spirotrichea,Stichotrichida,NA,NA,NA
OTU648,Viridiplantae,Bryophyta,Bryopsida,NA,NA,NA,NA
OTU649,Viridiplantae,Streptophyta,Angiospermae,Laurales,Monimiaceae,Hedycarya,NA
OTU65,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU650,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU651,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU652,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Itersonilia,NA
OTU653,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,NA
OTU654,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Itersonilia,NA
OTU656,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU657,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU658,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU659,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU66,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,NA
OTU660,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU661,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU663,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU665,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU666,NA,NA,NA,NA,NA,NA,NA
OTU669,NA,NA,NA,NA,NA,NA,NA
OTU67,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU670,NA,NA,NA,NA,NA,NA,NA
OTU671,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU672,NA,NA,NA,NA,NA,NA,NA
OTU673,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,Physconia,NA
OTU674,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU675,Alveolata,Ciliophora,Spirotrichea,Stichotrichida,NA,NA,NA
OTU678,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU679,Cryptista,NA,NA,NA,NA,NA,NA
OTU68,Viridiplantae,Chlorophyta,Pedinophyceae,Pedinomonadales,NA,NA,NA
OTU680,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU681,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU683,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Micractinium,NA
OTU684,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,NA
OTU685,Viridiplantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Bracteacoccaceae,Bracteacoccus,NA
OTU686,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Tetracystaceae,Tetracystis,NA
OTU687,Hemimastigophora,NA,NA,NA,NA,NA,NA
OTU688,Fungi,Chytridiomycota,Mesochytriomycetes,Gromochytriales,Gromochytriaceae,NA,NA
OTU689,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU69,Stramenopila,Ochrophyta,Eustigmatophyceae,Eustigmatales,Eustigmataceae,Eustigmatos,NA
OTU690,Viridiplantae,Chlorophyta,Ulvophyceae,Ignatiales,Ignatiaceae,Ignatius,NA
OTU692,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU693,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU694,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU695,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU696,Metazoa,Nematoda,Chromadorea,Rhabditida,Tylenchulidae,Paratylenchus,NA
OTU698,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU699,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Micractinium,NA
OTU7,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU70,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU700,Fungi,Ascomycota,Sordariomycetes,Cephalothecales,Cephalothecaceae,Phialemonium,NA
OTU702,Fungi,Ascomycota,Sordariomycetes,Amphisphaeriales,Amphisphaeriaceae,Amphisphaeria,NA
OTU703,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU704,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU705,Fungi,Chytridiomycota,Rhizophydiomycetes,NA,NA,NA,NA
OTU707,Fungi,Ascomycota,Sordariomycetes,Cephalothecales,Cephalothecaceae,Phialemonium,NA
OTU71,NA,NA,NA,NA,NA,NA,NA
OTU710,Fungi,Basidiomycota,Microbotryomycetes,NA,NA,Slooffia,NA
OTU711,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU712,Fungi,Ascomycota,Sordariomycetes,Cephalothecales,Cephalothecaceae,Phialemonium,NA
OTU713,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU714,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU716,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU717,Viridiplantae,Streptophyta,Klebsormidiophyceae,Klebsormidiales,Klebsormidiaceae,NA,NA
OTU718,Fungi,Ascomycota,Sordariomycetes,Cephalothecales,Cephalothecaceae,Phialemonium,NA
OTU72,Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Chromulinaceae,Ochromonas,NA
OTU721,Rhizaria,Cercozoa,Sarcomonadea,NA,NA,NA,NA
OTU722,Rhizaria,Cercozoa,Sarcomonadea,Cercomonadida,NA,NA,NA
OTU723,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU724,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU725,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU726,Heterolobosa,Heterolobosia,Heterolobosea,Tetramitia,NA,NA,NA
OTU727,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU728,Heterolobosa,Heterolobosia,Heterolobosea,Acrasida,NA,NA,NA
OTU73,Rhizaria,Cercozoa,Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,NA
OTU730,Fungi,Basidiomycota,Microbotryomycetes,NA,NA,Slooffia,NA
OTU731,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
OTU732,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU733,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Galactomyces,NA
OTU734,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU735,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU736,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
