OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU5907,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU5908,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,Plasmodiophoridae,Polymyxa,NA
OTU5909,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,Plasmodiophoridae,Polymyxa,NA
OTU591,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium_subspirilliferum
OTU5910,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_piperis
OTU5911,NA,NA,NA,NA,NA,NA,NA
OTU5912,Viridiplantae,Chlorophyta,Ulvophyceae,NA,NA,Desmochloris,Desmochloris_mollenhaueri
OTU5913,Stramenopila,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,NA
OTU5914,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5915,NA,NA,NA,NA,NA,NA,NA
OTU5916,NA,NA,NA,NA,NA,NA,NA
OTU5917,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Arcuospathidium,NA
OTU5918,Viridiplantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Didymodon,Didymodon_tophaceus
OTU5919,Alveolata,Ciliophora,Oligohymenophorea,Philasterida,Loxocephalidae,Cardiostomatella,NA
OTU592,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA
OTU5920,NA,NA,NA,NA,NA,NA,NA
OTU5922,NA,NA,NA,NA,NA,NA,NA
OTU5923,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU5925,Alveolata,Dinophyta,NA,NA,NA,NA,NA
OTU5926,Fungi,NA,NA,NA,NA,NA,NA
OTU5927,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU5928,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Boubovia,Boubovia_nicholsonii
OTU5929,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU593,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,Plasmodiophoridae,Polymyxa,NA
OTU5930,Fungi,Ascomycota,Sordariomycetes,Microascales,Halosphaeriaceae,NA,NA
OTU5931,NA,NA,NA,NA,NA,NA,NA
OTU5933,Alveolata,Ciliophora,Oligohymenophorea,Philasterida,Uronematidae,Homalogastra,NA
OTU5934,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5935,NA,NA,NA,NA,NA,NA,NA
OTU5936,Alveolata,Ciliophora,Oligohymenophorea,NA,Opisthonectidae,Opisthonecta,NA
OTU5937,NA,NA,NA,NA,NA,NA,NA
OTU5939,Stramenopila,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,NA
OTU594,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,NA,NA
OTU5940,Alveolata,Ciliophora,Spirotrichea,Stichotrichida,NA,NA,NA
OTU5941,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,NA
OTU5942,Viridiplantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Didymodon,Didymodon_tophaceus
OTU5944,NA,NA,NA,NA,NA,NA,NA
OTU5945,Metazoa,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Eucephalobus,NA
OTU5946,NA,NA,NA,NA,NA,NA,NA
OTU5947,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU5948,Fungi,Ascomycota,NA,NA,NA,Hormiactis,NA
OTU5949,Heterolobosa,NA,Heterolobosea,Schizopyrenida,Vahlkampfiidae,Vahlkampfia,NA
OTU595,NA,NA,NA,NA,NA,NA,NA
OTU5950,Choanoflagellozoa,Choanoflagellata,NA,Choanoflagellida,NA,NA,NA
OTU5951,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU5952,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,NA
OTU5953,Stramenopila,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,NA
OTU5954,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Halomycetaceae,Ulkenomyces,Ulkenomyces_aestuarii
OTU5955,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,NA,NA,NA
OTU5956,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU5958,NA,NA,NA,NA,NA,NA,NA
OTU596,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Linnemannia,Linnemannia_amoeboidea
OTU5960,Metazoa,Rotifera,NA,NA,NA,NA,NA
OTU5961,Choanoflagellozoa,Choanoflagellata,NA,Choanoflagellida,NA,NA,NA
OTU5963,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5964,NA,NA,NA,NA,NA,NA,NA
OTU5965,Metazoa,Rotifera,NA,NA,NA,NA,NA
OTU5967,Metazoa,Annelida,Clitellata,Enchytraeida,Enchytraeidae,NA,NA
OTU5968,Metazoa,Annelida,Clitellata,Enchytraeida,Enchytraeidae,NA,NA
OTU5969,NA,NA,NA,NA,NA,NA,NA
OTU597,Fungi,Ascomycota,Sordariomycetes,Trichosphaeriales,Trichosphaeriaceae,Nigrospora,Nigrospora_philosophiae-doctoris
OTU5970,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_aggressivum
OTU5971,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5972,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,NA
OTU5973,Alveolata,NA,NA,NA,NA,NA,NA
OTU5974,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,NA,NA
OTU5975,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,NA,NA,NA
OTU5976,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU5977,NA,NA,NA,NA,NA,NA,NA
OTU5978,NA,NA,NA,NA,NA,NA,NA
OTU5979,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Oedocephalum,NA
OTU598,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU5980,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU5981,NA,NA,NA,NA,NA,NA,NA
OTU5982,NA,NA,NA,NA,NA,NA,NA
OTU5983,Alveolata,NA,NA,NA,NA,NA,NA
OTU5984,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,NA,NA
OTU5985,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU5986,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Chlorococcum,NA
OTU5987,Viridiplantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Barbula,Barbula_unguiculata
OTU5988,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU5989,NA,NA,NA,NA,NA,NA,NA
OTU5990,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Semispathidium,NA
OTU5994,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,NA,NA
OTU5996,Stramenopila,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,NA
OTU5997,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU5998,Metazoa,NA,NA,NA,NA,NA,NA
OTU5999,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU60,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU600,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU6000,NA,NA,NA,NA,NA,NA,NA
OTU6001,Metazoa,Rotifera,Monogononta,Flosculariaceae,Flosculariidae,Ptygura,NA
OTU6002,NA,NA,NA,NA,NA,NA,NA
OTU6003,NA,NA,NA,NA,NA,NA,NA
OTU6004,NA,NA,NA,NA,NA,NA,NA
OTU6006,NA,NA,NA,NA,NA,NA,NA
OTU6007,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU6008,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_abutilonis
OTU6009,NA,NA,NA,NA,NA,NA,NA
OTU601,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU6011,NA,NA,NA,NA,NA,NA,NA
OTU6013,Viridiplantae,Anthophyta,Eudicotyledonae,Solanales,Solanaceae,Solanum,Solanum_nigrum
OTU6014,Fungi,NA,NA,NA,NA,NA,NA
OTU6016,Stramenopila,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,NA
OTU6017,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU6018,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Chlorococcum,NA
OTU6019,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU602,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU6020,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU6021,Metazoa,Nematoda,Chromadorea,Rhabditida,Anguinidae,Ditylenchus,NA
OTU6022,NA,NA,NA,NA,NA,NA,NA
OTU6023,NA,NA,NA,NA,NA,NA,NA
OTU6024,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Meseres,NA
OTU6025,Stramenopila,Ochrophyta,Eustigmatophyceae,Eustigmatales,Eustigmataceae,Vischeria,NA
OTU6026,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Spathidium,NA
OTU6028,NA,NA,NA,NA,NA,NA,NA
OTU6029,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Halomycetaceae,Ulkenomyces,Ulkenomyces_aestuarii
OTU603,Fungi,Ascomycota,Sordariomycetes,Trichosphaeriales,Trichosphaeriaceae,Nigrospora,Nigrospora_philosophiae-doctoris
OTU6030,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU6031,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU6032,NA,NA,NA,NA,NA,NA,NA
OTU6033,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU6034,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU6035,Fungi,NA,NA,NA,NA,NA,NA
OTU6036,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU6037,Fungi,Ascomycota,Sordariomycetes,Microascales,Halosphaeriaceae,NA,NA
OTU6038,Fungi,Basidiomycota,Tremellomycetes,NA,NA,NA,NA
OTU6039,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Meseres,NA
OTU604,Fungi,Zoopagomycota,NA,NA,NA,NA,NA
OTU6040,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU6041,NA,NA,NA,NA,NA,NA,NA
OTU6042,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU6043,Alveolata,Ciliophora,Nassophorea,Nassulida,Furgasoniidae,Parafurgasonia,NA
OTU6044,NA,NA,NA,NA,NA,NA,NA
OTU6045,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU6046,NA,NA,NA,NA,NA,NA,NA
OTU6049,Fungi,NA,NA,NA,NA,NA,NA
OTU6050,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Dactylella,Dactylella_heptameres
OTU6051,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU6052,Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
OTU6053,NA,NA,NA,NA,NA,NA,NA
OTU6054,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Dactylella,Dactylella_heptameres
OTU6055,NA,NA,NA,NA,NA,NA,NA
OTU6056,NA,NA,NA,NA,NA,NA,NA
OTU6057,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU6058,Stramenopila,Labyrinthulidia,NA,NA,NA,NA,NA
OTU6059,NA,NA,NA,NA,NA,NA,NA
OTU6060,NA,NA,NA,NA,NA,NA,NA
OTU6062,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU6063,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,NA,NA
OTU6064,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Spathidium,NA
OTU6065,NA,NA,NA,NA,NA,NA,NA
OTU6066,NA,NA,NA,NA,NA,NA,NA
OTU6067,Alveolata,Ciliophora,Litostomatea,Haptorida,Pseudoholophryidae,NA,NA
OTU6068,Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
OTU607,NA,NA,NA,NA,NA,NA,NA
OTU6070,Viridiplantae,Chlorophyta,Ulvophyceae,Ulotrichales,Helicodictyaceae,Rhexinema,Rhexinema_sancta-tomeum
OTU6071,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU6072,NA,NA,NA,NA,NA,NA,NA
OTU6074,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU6075,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU6076,Fungi,NA,NA,NA,NA,NA,NA
OTU6077,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU6078,NA,NA,NA,NA,NA,NA,NA
OTU6079,Stramenopila,Ochrophyta,NA,NA,NA,NA,NA
OTU608,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago,Ustilago_maydis
OTU6080,Alveolata,Ciliophora,Nassophorea,Nassulida,Furgasoniidae,Parafurgasonia,NA
OTU6081,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Spathidium,NA
OTU6083,NA,NA,NA,NA,NA,NA,NA
OTU6084,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,Lagenidium,NA
OTU6085,Fungi,NA,NA,NA,NA,NA,NA
OTU6086,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU6088,NA,NA,NA,NA,NA,NA,NA
OTU6089,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Cyrtohymena,NA
OTU609,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,NA
OTU6090,Heterolobosa,NA,Heterolobosea,Schizopyrenida,Vahlkampfiidae,Vahlkampfia,NA
OTU6091,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus,NA
OTU6092,NA,NA,NA,NA,NA,NA,NA
OTU6093,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Lasiobolidium,Lasiobolidium_orbiculoides
OTU6094,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU6095,NA,NA,NA,NA,NA,NA,NA
OTU6096,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU6097,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU6098,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Semispathidium,NA
OTU6099,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU610,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU6100,Stramenopila,NA,NA,NA,NA,NA,NA
OTU6101,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Cyrtohymena,NA
OTU6102,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pterulaceae,Pterula,NA
OTU6103,Fungi,Ascomycota,Sordariomycetes,Microascales,NA,NA,NA
OTU6104,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU6105,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU6106,Alveolata,Ciliophora,Spirotrichea,Euplotida,Euplotidae,Euplotes,NA
OTU6107,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pterulaceae,Pterula,NA
OTU6108,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Aphanoascus,Aphanoascus_keratinophilus
OTU6109,Metazoa,Annelida,NA,NA,NA,NA,NA
OTU611,Alveolata,Ciliophora,Nassophorea,Nassulida,Nassulidae,Nassula,NA
OTU6110,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,NA
OTU6111,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Lasiobolidium,Lasiobolidium_orbiculoides
OTU612,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Arizonaphlyctidaceae,Arizonaphlyctis,NA
OTU613,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU614,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,Acremonium,Acremonium_persicinum
OTU615,NA,NA,NA,NA,NA,NA,NA
OTU616,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Arcuospathidium,NA
OTU617,NA,NA,NA,NA,NA,NA,NA
OTU618,NA,NA,NA,NA,NA,NA,NA
OTU619,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Gaertneriomyces,NA
OTU62,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_oxalicum
OTU620,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,NA
OTU621,NA,NA,NA,NA,NA,NA,NA
OTU622,Alveolata,Ciliophora,Colpodea,Colpodida,Colpodidae,Colpoda,NA
OTU624,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU625,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,NA
OTU627,NA,NA,NA,NA,NA,NA,NA
OTU628,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU629,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Spathidium,NA
OTU63,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,NA
OTU630,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Cladorrhinum,NA
OTU631,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Linnemannia,Linnemannia_amoeboidea
OTU632,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Humicola,Humicola_sardiniae
OTU633,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU634,NA,NA,NA,NA,NA,NA,NA
OTU635,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Didymella,Didymella_ellipsoidea
OTU636,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU637,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Lecythophora,NA
OTU638,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_oxysporum
OTU639,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Humicola,Humicola_nigrescens
OTU64,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Arcuospathidium,NA
OTU640,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU641,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Helicoma,NA
OTU642,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Oxytricha,NA
OTU643,Viridiplantae,Chlorophyta,Chlorophyceae,Chaetopeltidales,Chaetopeltidaceae,Hormotilopsis,NA
OTU644,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU645,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,NA
OTU646,Viridiplantae,Anthophyta,Eudicotyledonae,Malpighiales,Euphorbiaceae,Acalypha,Acalypha_australis
OTU647,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Oxytricha,NA
OTU648,Viridiplantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Barbula,Barbula_unguiculata
OTU649,Viridiplantae,Anthophyta,Eudicotyledonae,Malpighiales,Euphorbiaceae,Acalypha,Acalypha_australis
OTU65,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU650,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Stylonychia,NA
OTU651,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Lecythophora,NA
OTU652,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Tausonia,Tausonia_pullulans
OTU653,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,NA
OTU654,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Tausonia,Tausonia_pullulans
OTU656,Alveolata,Ciliophora,Oligohymenophorea,NA,Vorticellidae,Vorticella,NA
OTU657,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU658,Alveolata,Ciliophora,Oligohymenophorea,Philasterida,Cinetochilidae,Sathrophilus,NA
OTU659,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusicolla,Fusicolla_aquaeductuum
OTU66,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza_flavida
OTU660,NA,NA,NA,NA,NA,NA,NA
OTU661,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU663,NA,NA,NA,NA,NA,NA,NA
OTU665,Alveolata,Ciliophora,Nassophorea,Nassulida,Furgasoniidae,Parafurgasonia,NA
OTU666,NA,NA,NA,NA,NA,NA,NA
OTU669,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,NA,NA
OTU67,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Semispathidium,NA
OTU670,NA,NA,NA,NA,NA,NA,NA
OTU671,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU672,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,Tulasnella,Tulasnella_ellipsoidea
OTU673,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,Arthrobotrys_iridis
OTU674,Fungi,Chytridiomycota,Chytridiomycetes,NA,NA,NA,NA
OTU675,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU678,NA,NA,NA,NA,NA,NA,NA
OTU679,NA,NA,NA,NA,NA,NA,NA
OTU68,Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
OTU680,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU681,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU683,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Coronastrum,NA
OTU684,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,NA,NA,NA
OTU685,Viridiplantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Bracteacoccaceae,Bracteacoccus,Bracteacoccus_minor
OTU686,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Tetracystis,NA
OTU687,Glaucocystoplantae,Glaucocystophyta,NA,NA,NA,NA,NA
OTU688,Fungi,NA,NA,NA,NA,NA,NA
OTU689,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,NA,NA,NA
OTU69,Stramenopila,Ochrophyta,Eustigmatophyceae,Eustigmatales,Eustigmataceae,Eustigmatos,Eustigmatos_polyphem
OTU690,Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
OTU692,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU693,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU694,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU695,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Spongiochloris,NA
OTU696,Metazoa,Nematoda,Chromadorea,Rhabditida,Paratylenchidae,Paratylenchus,Paratylenchus_nanus
OTU698,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU699,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Coronastrum,NA
OTU7,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Arcuospathidium,NA
OTU70,Fungi,NA,NA,NA,NA,NA,NA
OTU700,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,NA
OTU702,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Apiospora,Apiospora_serenensis
OTU703,NA,NA,NA,NA,NA,NA,NA
OTU704,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Spongiochloris,NA
OTU705,NA,NA,NA,NA,NA,NA,NA
OTU707,Fungi,Ascomycota,Sordariomycetes,NA,Papulosaceae,Wongia,NA
OTU71,NA,NA,NA,NA,NA,NA,NA
OTU710,Fungi,Basidiomycota,Microbotryomycetes,NA,Chrysozymaceae,Slooffia,Slooffia_cresolica
OTU711,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU712,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,NA
OTU713,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU714,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU716,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Spongiochloris,NA
OTU717,Viridiplantae,Chlorophyta,NA,NA,NA,Klebsormidium,Klebsormidium_dissectum
OTU718,Fungi,Ascomycota,Sordariomycetes,NA,Papulosaceae,Wongia,NA
OTU72,Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Chromulinaceae,NA,NA
OTU721,NA,NA,NA,NA,NA,NA,NA
OTU722,NA,NA,NA,NA,NA,NA,NA
OTU723,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU724,NA,NA,NA,NA,NA,NA,NA
OTU725,NA,NA,NA,NA,NA,NA,NA
OTU726,NA,NA,NA,NA,NA,NA,NA
OTU727,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU728,NA,NA,NA,NA,NA,NA,NA
OTU73,NA,NA,NA,NA,NA,NA,NA
OTU730,Fungi,Basidiomycota,Microbotryomycetes,NA,NA,NA,NA
OTU731,Metazoa,Nematoda,Chromadorea,Rhabditida,Anguinidae,Ditylenchus,NA
OTU732,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU733,Fungi,NA,NA,NA,NA,NA,NA
OTU734,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,NA
OTU735,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,NA
